#,Title,Company,URL,Location,State,Salary,Date Posted,Expiration Date
161,Patient Access Liaison - Midwest,Intellia,https://www.indeed.com/viewjob?jk=bf51c9f9e23dae62,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
162,Patient Access Liaison - Southern California,Intellia,https://www.indeed.com/viewjob?jk=55a9662b90edfc8a,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
163,Patient Access Liaison - Texas,Intellia,https://www.indeed.com/viewjob?jk=fd6a2ca5b7598130,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
164,Patient Access Liaison - Mid-Atlantic,Intellia,https://www.indeed.com/viewjob?jk=04b2253628f4a851,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
165,Patient Access Liaison - South Central,Intellia,https://www.indeed.com/viewjob?jk=771beac5e9d8665b,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
166,Area Sales Lead - West,Intellia,https://www.indeed.com/viewjob?jk=75b6339231a8bf7a,"Cambridge, MA, US",MA,"$231,300",N/A,N/A
167,Patient Access Liaison - Northern California,Intellia,https://www.indeed.com/viewjob?jk=9b13e7e8e807054e,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
168,Area Sales Lead - Central,Intellia,https://www.indeed.com/viewjob?jk=a9f2182e985b85f2,"Cambridge, MA, US",MA,"$231,300",N/A,N/A
169,Patient Access Liaison - Ohio Valley,Intellia,https://www.indeed.com/viewjob?jk=4e415acbb91eb029,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
170,QC Analyst I/II -Microbiology,Organogenesis,https://www.indeed.com/viewjob?jk=08349e35b671f7b3,"Norwood, MA, US",MA,"$5,000",N/A,N/A
171,Field Customer Support Specialist 1 - Nexus,Charles River Laboratories,https://www.indeed.com/viewjob?jk=d01f2f460d856db8,"Wilmington, MA, US",MA,"$76,000",N/A,N/A
172,Strategic Account Liaison - South Central,Intellia,https://www.indeed.com/viewjob?jk=765e9cc708c166ae,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
173,Strategic Account Liaison - Southeast,Intellia,https://www.indeed.com/viewjob?jk=1b2d4da8e9210212,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
174,Strategic Account Liaison - Florida,Intellia,https://www.indeed.com/viewjob?jk=3cbb4ef0e62eee7f,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
175,Strategic Account Liaison - Mid-Atlantic,Intellia,https://www.indeed.com/viewjob?jk=aa617f8b30917c5f,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
176,Strategic Account Liaison - Northern California,Intellia,https://www.indeed.com/viewjob?jk=f497a9c3d06c3f2f,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
177,Strategic Accounts Director - West,Intellia,https://www.indeed.com/viewjob?jk=5c57bd1e2a500b2f,"Cambridge, MA, US",MA,"$225,000",N/A,N/A
178,Strategic Account Liaison - Northeast,Intellia,https://www.indeed.com/viewjob?jk=56062edc14154c4c,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
179,Strategic Account Liaison - Northwest,Intellia,https://www.indeed.com/viewjob?jk=6d85ff69083e26c3,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
180,Strategic Account Liaison - Mountain,Intellia,https://www.indeed.com/viewjob?jk=06f616f0c69d3ca4,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
181,"Senior Manager, Commercial Accounting",Intellia,https://www.indeed.com/viewjob?jk=e117eb99e2772864,"Cambridge, MA, US",MA,"$143,300",N/A,N/A
182,Strategic Account Director - East,Intellia,https://www.indeed.com/viewjob?jk=549940bd0428e834,"Cambridge, MA, US",MA,"$225,000",N/A,N/A
183,Strategic Account Liaison - North Central,Intellia,https://www.indeed.com/viewjob?jk=4efbd040f4731ae3,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
184,Strategic Account Liaison - Midwest,Intellia,https://www.indeed.com/viewjob?jk=972545958e20cb41,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
185,Strategic Account Liaison - Ohio Valley,Intellia,https://www.indeed.com/viewjob?jk=2fd9f60086693346,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
186,Strategic Account Liaison - Texas,Intellia,https://www.indeed.com/viewjob?jk=9877ac21ad4217f0,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
187,Strategic Account Liaison - Southern California,Intellia,https://www.indeed.com/viewjob?jk=5f3d1439a05e94ef,"Cambridge, MA, US",MA,"$193,500",N/A,N/A
188,"Sr. Sales Director, BioPharma",BostonGene,https://www.indeed.com/viewjob?jk=ff144fb85fd6cfbf,"Waltham, MA, US",MA,"$150,000",N/A,N/A
189,Regional Sales Director – East,Element Biosciences Inc,https://www.indeed.com/viewjob?jk=3c970b12424c78fd,"Boston, MA, US",MA,"$190,000",N/A,N/A
190,CIO Advisory Supervisor,RSM,https://www.indeed.com/viewjob?jk=94284c7048752e6a,"Boston, MA, US",MA,"$101,000",N/A,N/A
191,"Project Manager, Health Audiences",C Space,https://www.indeed.com/viewjob?jk=52bd8e3f3606a1ac,"Boston, MA, US",MA,"$65,000",N/A,N/A
192,"Senior Healthcare & Life Sciences Solutions Architect, AI Solutions",Amazon Web Services,https://www.indeed.com/viewjob?jk=9a99ea5ac03aa099,"Boston, MA, US",MA,"$138,200",N/A,N/A
193,"Applied Scientist, Special Projects",Amazon.com,https://www.indeed.com/viewjob?jk=ef769680d41ed13e,"Boston, MA, US",MA,"$136,000",N/A,N/A
194,"Principal Applied Scientist, Amazon Special Projects",Amazon.com,https://www.indeed.com/viewjob?jk=1a2855454e62b48c,"Boston, MA, US",MA,"$179,000",N/A,N/A
195,"Project Manager, Medical & Scientific Communications",IQVIA,https://www.indeed.com/viewjob?jk=0d162138408f70cf,"Philadelphia, PA, US",PA,"$61,200",N/A,N/A
196,Medical Technologist- Per Diem- Microbiology (Temple University Hospital),Temple University Health System,https://www.indeed.com/viewjob?jk=869e49e8a4d08d44,"Philadelphia, PA, US",PA,N/A,N/A,N/A
197,Project Controls Co-op,"Hargrove Life Sciences, LLC",https://www.indeed.com/viewjob?jk=ddeb167221de75a1,"Philadelphia, PA, US",PA,N/A,N/A,N/A
198,Mechanical Project Engineer MEP- Wayne PA,Bala Consulting Engineers,https://www.indeed.com/viewjob?jk=df16c7b691ca5bec,"Wayne, PA, US",PA,"$5,250",N/A,N/A
199,EVM Project Controller (Cost),IPS-Integrated Project Services,https://www.indeed.com/viewjob?jk=9cb496d34551c918,"Blue Bell, PA, US",PA,N/A,N/A,N/A
200,"Associate Director, Pipeline Project Management",GSK,https://www.indeed.com/viewjob?jk=01517625c7c3f4d8,"Collegeville, PA, US",PA,"$139,425",N/A,N/A
201,EVM Project Controller (Cost),IPS-Integrated Project Services,https://www.indeed.com/viewjob?jk=cf20e9b592c34a49,"Blue Bell, PA, US",PA,N/A,N/A,N/A
202,Project Manager,Concord Engineering Group,https://www.indeed.com/viewjob?jk=a48bf44570dbea33,"Voorhees, NJ, US",NJ,"$125,000",N/A,N/A
203,"Sales Executive - Prenatal - Cherry Hill, NJ",Myriad Genetics,https://www.indeed.com/viewjob?jk=c294aa7ba98861e0,"Cherry Hill, NJ, US",NJ,"$180,000 – $205,000",N/A,N/A
204,"Director, Qualitative Market Research",nan,https://www.indeed.com/viewjob?jk=ddcc82310244127c,"Philadelphia, PA, US",PA,N/A,N/A,N/A
205,"Senior Project Manager, Commercial Construction Mgmt",Scheer Partners,https://www.indeed.com/viewjob?jk=dc6972aff5c5900b,"Philadelphia, PA, US",PA,N/A,N/A,N/A
206,"Vice President, Market Research & AI",nan,https://www.indeed.com/viewjob?jk=5af4c250ca6ef64a,"Philadelphia, PA, US",PA,N/A,N/A,N/A
207,"Cost Manager, Life Sciences, Project & Development Services",Cushman & Wakefield,https://www.indeed.com/viewjob?jk=d3ec116550234876,"Philadelphia, PA, US",PA,N/A,N/A,N/A
208,"Vice President, Market Research",nan,https://www.indeed.com/viewjob?jk=ea12de6cadf2e917,"Yardley, PA, US",PA,N/A,N/A,N/A
209,Commercial Construction Estimator,Greenstar Group,https://www.indeed.com/viewjob?jk=062ece8570085bb9,"Brooklawn, NJ, US",NJ,"$80,000",N/A,N/A
210,"Senior Manager/ Associate Director, CMC Commercial Supply Chain","Celldex Therapeutics, Inc.",https://www.indeed.com/viewjob?jk=a7bea531480e4912,"Hampton, NJ, US",NJ,"$133,579",N/A,N/A
211,"Senior Manager/ Associate Director, CMC Commercial Supply Chain","Celldex Therapeutics, Inc.",https://www.indeed.com/viewjob?jk=ac2436f119c0fb13,"Hampton, NJ, US",NJ,"$133,579",N/A,N/A
212,Associate Director - Clinical Research Scientist,Eli Lilly,https://www.indeed.com/viewjob?jk=cfdb4c48740687ce,"Boston, MA, US",MA,"$127,500",N/A,N/A
213,2026 Future Talent Program - Bioprocess Clinical Manufacturing & Technology - Co-Op,Merck,https://www.indeed.com/viewjob?jk=5c253271293cd627,"West Point, PA, US",PA,"$39,600",N/A,2026-02-12
214,Associate Principal Scientist – Downstream Vaccines and Advanced Biotechnologies Process R&D,Merck,https://www.indeed.com/viewjob?jk=1781dfe9644dad42,"West Point, PA, US",PA,"$142,400",N/A,2026-02-10
215,Biomarker and Precision Medicine Lead,Sanofi,https://www.indeed.com/viewjob?jk=53906e79007fc3db,"Cambridge, MA, US",MA,N/A,N/A,N/A
216,"Associate Director, Drug Substance",Sanofi,https://www.indeed.com/viewjob?jk=f3c3d02c29fd1a6a,"Cambridge, MA, US",MA,N/A,N/A,N/A
217,"Scientist, Sterility Assurance",Bristol Myers Squibb,https://www.indeed.com/viewjob?jk=653fa73b44225772,"Summit, NJ, US",NJ,"$83,900",N/A,N/A
218,"Medical Director, Clinical Sciences, MASH/Metabolism (Regeneron Genetics Medicine)",Regeneron,https://www.indeed.com/viewjob?jk=e88143c05bf7e296,"Tarrytown, NY, US",NY,"$284,900",N/A,N/A
219,"Medical Director, Clinical Sciences, MASH/Metabolism (Regeneron Genetics Medicine)",Regeneron,https://www.indeed.com/viewjob?jk=d3656c7e29cff78c,"Tarrytown, NY, US",NY,"$284,900",N/A,N/A
220,In Vivo Vaccine Research Scientist,Pfizer,https://pfizer.wd1.myworkdayjobs.com/PfizerCareers/job/United-States---New-York---Pearl-River/In-Vivo-Vaccine-Research-Scientist_4949609-2,United States - New York - Pearl River,NY,N/A,N/A,N/A
221,Associate Director - Clinical Research Scientist,Lilly,https://lilly.wd5.myworkdayjobs.com/en-US/LLY/job/US-Boston-MA/Associate-Director---Clinical-Research-Scientist_R-99534,"US, Boston MA",MA,N/A,N/A,N/A
222,"Associate Director, Planning and Manufacturing Systems Project Manager",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/Associate-Director--Planning-and-Manufacturing-Systems-Project-Manager_R377648-1,USA - Pennsylvania - West Point,PA,N/A,N/A,N/A
223,Distribution Project Manager,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Breinigsville-Pennsylvania-USA/Distribution-Project-Manager_R-01339096-1,"Breinigsville, Pennsylvania, USA",PA,N/A,N/A,N/A
224,Project Manager Pharma,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Bohemia-New-York-USA/Project-Manager_R-01337505,"Bohemia, New York, USA",NY,N/A,N/A,N/A
225,Creative Sr. Project Manager,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Pittsburgh-Pennsylvania-USA/Creative-Sr-Project-Manager_R-01339945,"Pittsburgh, Pennsylvania, USA",PA,N/A,N/A,N/A
226,"Project Manager, Portfolio Management",Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Pittsburgh-Pennsylvania-USA/Project-Manager--Portfolio-Management_R-01337527,"Pittsburgh, Pennsylvania, USA",PA,N/A,N/A,N/A
227,Sr. Project Manager,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Waltham-Massachusetts-USA/Sr-Project-Manager_R-01337179,"Waltham, Massachusetts, USA",MA,N/A,N/A,N/A
228,Sr Staff. Project Manager,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Waltham-Massachusetts-USA/Sr-Staff-Project-Manager_R-01331864,"Waltham, Massachusetts, USA",MA,N/A,N/A,N/A
229,"Associate, QC Microbiology, Cell Therapy",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Devens---MA---US/Associate--QC-Microbiology--Cell-Therapy_R1598185,Devens - MA - US,MA,N/A,N/A,N/A
230,"Senior Manager, QC Microbiology",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Summit-West---NJ---US/Senior-Manager--QC-Microbiology_R1596419,Summit West - NJ - US,NJ,N/A,N/A,N/A
