#,Title,Company,URL,Location,State,Salary,Date Posted,Expiration Date
14,Associate Director,AstraZeneca,https://www.indeed.com/viewjob?jk=0a7163f1a4977dac,"Waltham, MA, US",MA,"$134,892",2026-01-28,N/A
15,"Distinguished Scientist/Director, Cell Therapy",Johnson & Johnson,https://www.indeed.com/viewjob?jk=ca92917d6fdc671e,"Cambridge, MA, US",MA,"$164,000",2026-01-28,N/A
16,"Scientist, Renal Cell Biology & Physiology (iPSC Differentiation/Reprogramming)",United Therapeutics,https://www.indeed.com/viewjob?jk=cfe6eb5b73f00feb,"Medford, MA, US",MA,"$111,000",2026-01-28,N/A
17,"Scientist, Renal Cell Biology & Physiology (Epithelial and Endothelial Cell Biologist)",United Therapeutics,https://www.indeed.com/viewjob?jk=d3fa09a265f68f13,"Medford, MA, US",MA,"$111,000",2026-01-28,N/A
18,Research Scientist I,Sarepta Therapeutics,https://www.indeed.com/viewjob?jk=e629e16168db47cd,"New York, NY, US",NY,"$103,200",2026-01-28,N/A
19,Co-Ad Non-Teaching - Vershon Lab,Rutgers University,https://www.indeed.com/viewjob?jk=837fbe874a23a082,"Piscataway, NJ, US",NJ,N/A,2026-01-28,2026-02-05
20,Program Manager I,Broad Institute,https://www.indeed.com/viewjob?jk=c69bf0e85afa78ed,"Cambridge, MA, US",MA,"$83,000",2026-01-27,N/A
21,"Director, Head of Research Data Integration & Analytics",GSK,https://www.indeed.com/viewjob?jk=42a4519f8a5f3a6e,"Cambridge, MA, US",MA,"$178,200",2026-01-27,N/A
22,"Director, Head of Research Data Integration & Analytics",GSK,https://www.indeed.com/viewjob?jk=918b344ee0314269,"Collegeville, PA, US",PA,"$178,200",2026-01-27,N/A
23,Epic Analyst -Research Inc. Base Genomics,Westchester Medical Center Health Network,https://www.indeed.com/viewjob?jk=2a0bee1aee4e810e,"Valhalla, NY, US",NY,"$90,979",2026-01-27,N/A
24,Postdoctoral Associate - Proteomics,Broad Institute,https://www.indeed.com/viewjob?jk=0dbed8dfe51ae8da,"Cambridge, MA, US",MA,"$70,000",2026-01-27,N/A
25,Life Sciences Labs Digital Transformation/Informatics Consultant,Accenture,https://www.indeed.com/viewjob?jk=46f9a5e06192bc6c,"Morristown, NJ, US",NJ,"$70,350",2026-01-27,N/A
26,Life Sciences Labs Digital Transformation/Informatics Consultant,Accenture,https://www.indeed.com/viewjob?jk=28c7230578d25234,"New York, NY, US",NY,"$70,350",2026-01-27,N/A
27,Life Sciences Labs Digital Transformation/Informatics Consultant,Accenture,https://www.indeed.com/viewjob?jk=1644e3d92db3ecbd,"Boston, MA, US",MA,"$70,350",2026-01-27,N/A
28,Life Sciences Labs Digital Transformation/Informatics Consultant,Accenture,https://www.indeed.com/viewjob?jk=59907a2a0600dd9e,"Philadelphia, PA, US",PA,"$70,350",2026-01-27,N/A
29,"Director, Translational Lead Respiratory",GSK,https://www.indeed.com/viewjob?jk=246ed2710c679b8c,"Waltham, MA, US",MA,"$189,750",2026-01-26,N/A
30,"Director, Translational Lead Respiratory",GSK,https://www.indeed.com/viewjob?jk=3dbbbd956ac0a620,"Collegeville, PA, US",PA,"$189,750",2026-01-26,N/A
31,Postdoctoral Associate (Chen Lab),New York University,https://www.indeed.com/viewjob?jk=12ed9bbd4e8d2667,"New York, NY, US",NY,"$62,500",2026-01-23,N/A
32,Post Doctoral Associate- Gliniak Lab,Rutgers University,https://www.indeed.com/viewjob?jk=7ecb2e8e18fe373c,"NJ, US",NJ,"$63,968",2026-01-23,N/A
33,Research Pipeline Project Director,GSK,https://www.indeed.com/viewjob?jk=f749d5410ce35b76,"Collegeville, PA, US",PA,N/A,2026-01-22,N/A
34,Post-Doc Shumytsky Lab,Rutgers University,https://www.indeed.com/viewjob?jk=4c0c1a6303346e74,"Piscataway, NJ, US",NJ,"$63,968",2026-01-22,N/A
35,Research Support Specialist,The Research Foundation for The State University of New York at Stony Brook,https://www.indeed.com/viewjob?jk=8df46e011554cc86,"Stony Brook, NY, US",NY,"$38,000",2026-01-22,2026-02-05
36,Clinical Laboratory Technologist - Microbiology Lab,Stony Brook University Medical Center,https://www.indeed.com/viewjob?jk=add29acc894d67e8,"Stony Brook, NY, US",NY,"$89,142",2026-01-22,N/A
37,"Co-op, Computational Biology",Biogen,https://www.indeed.com/viewjob?jk=ae20d06083610587,"Cambridge, MA, US",MA,$29,2026-01-20,N/A
38,Computational Biology Intern,Genmab,https://www.indeed.com/viewjob?jk=1385b3d6dec7b30e,"Princeton, NJ, US",NJ,N/A,2025-08-20,N/A
39,Sr Mgr Tech Operations Fermentation Chemistry,Melinta Therapeutics,https://www.indeed.com/viewjob?jk=5588b21b38c0f254,"Parsippany-Troy Hills, NJ, US",NJ,N/A,2025-08-20,N/A
40,Senior Project Manager-Land Development,VHB,https://www.indeed.com/viewjob?jk=2c5119fc9203ad89,"Manasquan, NJ, US",NJ,N/A,N/A,N/A
41,Project Manager - Land Development,VHB,https://www.indeed.com/viewjob?jk=104271727a6b963b,"Manasquan, NJ, US",NJ,"$120,000",N/A,N/A
42,"Senior Research Scientist, DNA-Encoded Library Screening",C4 Therapeutics Inc,https://www.indeed.com/viewjob?jk=e00e4664bfdc7654,"Watertown, MA, US",MA,"$158,460",N/A,N/A
43,Pharmacology Research Associate,Biocytogen,https://www.indeed.com/viewjob?jk=82ac2f625632b107,"Waltham, MA, US",MA,N/A,N/A,N/A
44,Scientist/Senior Scientist for Pharmacology,Biocytogen,https://www.indeed.com/viewjob?jk=e3adbf7f0af749da,"Waltham, MA, US",MA,N/A,N/A,N/A
45,Executive Talent Partner,nan,https://www.indeed.com/viewjob?jk=3e4a62aec8e49543,"Boston, MA, US",MA,$10,N/A,N/A
46,"Senior Scientist, Nucleic Acid Chemistry","Flagship Pioneering, Inc.",https://www.indeed.com/viewjob?jk=9d1814e82cc1f2d3,"Cambridge, MA, US",MA,"$126,000",N/A,N/A
47,Research Pipeline Project Director,GSK,https://www.indeed.com/viewjob?jk=35e63499bd700214,"Upper Providence, PA, US",PA,"$170,775",N/A,N/A
48,Exploratory Technology Intern,Legend Biotech,https://www.indeed.com/viewjob?jk=81a6d52aa1176488,"Philadelphia, PA, US",PA,N/A,N/A,N/A
49,Lab Assistant,Rutgers University,https://www.indeed.com/viewjob?jk=0960d17298df1a0d,"Piscataway, NJ, US",NJ,N/A,N/A,N/A
50,Lab Assistant,Rutgers University,https://www.indeed.com/viewjob?jk=21cf21659758d662,"Piscataway, NJ, US",NJ,N/A,N/A,N/A
51,Clinical Lab Technologist - Molecular Microbiology,NYU Langone Health,https://www.indeed.com/viewjob?jk=7be0a80414e7bf69,"New York, NY, US",NY,$14,N/A,N/A
52,Laboratory Manager - Digestive & Liver Diseases,Columbia University,https://www.indeed.com/viewjob?jk=01779160d7727e96,"New York, NY, US",NY,"$75,000",N/A,N/A
53,Student Research Worker,Columbia University,https://www.indeed.com/viewjob?jk=ef0d47929f05cb65,"New York, NY, US",NY,$23,N/A,N/A
54,Clinical Lab Technologist - Molecular Microbiology,NYU Langone Health,https://www.indeed.com/viewjob?jk=d2d1d4d152cdac98,"New York, NY, US",NY,$14,N/A,N/A
55,"2026 Summer Intern, Research & Development Quality",Bristol Myers Squibb,https://www.indeed.com/viewjob?jk=b9995e0216664091,"Princeton, NJ, US",NJ,$23,N/A,N/A
56,"2026 Summer Intern, Research & Development Quality",Bristol Myers Squibb,https://www.indeed.com/viewjob?jk=d0bb925932bc9a3a,"New Brunswick, NJ, US",NJ,$23,N/A,N/A
57,Technician B - Hematology & Oncology,Columbia University,https://www.indeed.com/viewjob?jk=19c76878873abe47,"New York, NY, US",NY,"$54,462",N/A,N/A
58,Post Doc Research Trainee,Northwell Health,https://www.indeed.com/viewjob?jk=36a9c2358d5a1144,"Manhasset, NY, US",NY,N/A,N/A,N/A
59,Postdoctoral Associate,Rutgers University,https://www.indeed.com/viewjob?jk=31da0e9cadfedca6,"New Brunswick, NJ, US",NJ,N/A,N/A,N/A
60,Research Associate II,Rutgers University,https://www.indeed.com/viewjob?jk=d6daa03585e90d9d,"Newark, NJ, US",NJ,"$69,585",N/A,N/A
61,"Senior Scientist, Antibody and Protein Engineering",Regeneron,https://www.indeed.com/viewjob?jk=f4b9be7d160e0fbb,"Tarrytown, NY, US",NY,"$109,900",N/A,N/A
62,"Senior Scientist, Antibody and Protein Engineering",Regeneron,https://www.indeed.com/viewjob?jk=346eed3dc694f39e,"Tarrytown, NY, US",NY,"$109,900",N/A,N/A
63,"Director, Animal Production - Velocigene",Regeneron,https://www.indeed.com/viewjob?jk=905365592f93595a,"Tarrytown, NY, US",NY,"$183,100",N/A,N/A
64,"Director, Animal Production - Velocigene",Regeneron,https://www.indeed.com/viewjob?jk=f38b79dc26f148a7,"Tarrytown, NY, US",NY,"$183,100",N/A,N/A
65,"Principal Scientist, Biologics Analytical R&D",Merck,https://www.indeed.com/viewjob?jk=58ebcaaf70993638,"Rahway, NJ, US",NJ,"$156,900",N/A,N/A
66,"ASSOCIATE LAB MANAGER, School of Medicine, Hematology & Med Oncology",Boston University,https://www.indeed.com/viewjob?jk=580fa45b2fe1cb17,"Boston, MA, US",MA,N/A,N/A,N/A
67,Scientist – Stability Data Review,Thermo Fisher Scientific,https://www.indeed.com/viewjob?jk=ed792923358c729e,"Boston, MA, US",MA,$35,N/A,N/A
68,"Principal Scientist, Structural Biology",C4 Therapeutics Inc,https://www.indeed.com/viewjob?jk=5fb38c666f1dee07,"Watertown, MA, US",MA,"$172,235",N/A,N/A
69,Staff Scientist II Biomarker Development,Beth Israel Lahey Health,https://www.indeed.com/viewjob?jk=01d278f2fe8903a7,"Boston, MA, US",MA,"$115,000",N/A,N/A
70,Translational Medicine/ Biomarker Lead,Candel Therapeutics,https://www.indeed.com/viewjob?jk=325ffd37a8abe356,"Needham, MA, US",MA,"$217,000",N/A,N/A
71,Research Assistant I- Henderson Lab Immunology,Boston Children's Hospital,https://www.indeed.com/viewjob?jk=f96a7c5bcc349473,"Boston, MA, US",MA,$39644,N/A,N/A
72,Research Technician,Dana-Farber Cancer Institute,https://www.indeed.com/viewjob?jk=5e9a87f160bef0d6,"Boston, MA, US",MA,"$47,500",N/A,N/A
73,Senior Scientist,Sanofi,https://www.indeed.com/viewjob?jk=68c48d583611c484,"Framingham, MA, US",MA,N/A,N/A,N/A
74,Clinical Research Assistant,Boston Children's Hospital,https://www.indeed.com/viewjob?jk=b18c79da2f69ef4a,"Boston, MA, US",MA,$41246,N/A,N/A
75,Research Technician - Wolpin-Nowak Lab,Dana-Farber Cancer Institute,https://www.indeed.com/viewjob?jk=930739080e4175a1,"Boston, MA, US",MA,"$47,500",N/A,N/A
76,Research Technician,Dana-Farber Cancer Institute,https://www.indeed.com/viewjob?jk=35e293f03a7b8f1a,"Boston, MA, US",MA,"$47,500",N/A,N/A
77,In Vivo Sr. Biologist - Obesity Research,Eli Lilly,https://www.indeed.com/viewjob?jk=d471284a42d07b67,"Boston, MA, US",MA,"$71,250",N/A,N/A
78,Biology Intern (Summer 2026),WaVe Life Sciences,https://www.indeed.com/viewjob?jk=1dca8c7976d85dec,"Cambridge, MA, US",MA,N/A,N/A,N/A
79,Scientist/Sr. Scientist-Preclinical Antibody Drug Development,Biocytogen,https://www.indeed.com/viewjob?jk=fc404ebd410f1891,"Waltham, MA, US",MA,N/A,N/A,N/A
80,Research Technician,Dana-Farber Cancer Institute,https://www.indeed.com/viewjob?jk=77f8755c4c7e2bd7,"Boston, MA, US",MA,"$47,500",N/A,N/A
81,Postdoc Research Fellow Synaptic and Network Dev Team,Mass General Brigham,https://www.indeed.com/viewjob?jk=04fdcb033244f25b,"Boston, MA, US",MA,N/A,N/A,N/A
82,Postdoctoral Fellow Krantz Family Center for Cancer Research,Mass General Brigham,https://www.indeed.com/viewjob?jk=517692a230e735a3,"Boston, MA, US",MA,N/A,N/A,N/A
83,Research Technician,Tufts University,https://www.indeed.com/viewjob?jk=92bc41cac0811b8e,"Boston, MA, US",MA,$20,N/A,N/A
84,Postdoctoral Fellow The Brain Tumor Immunotherapy Laboratory,Mass General Brigham,https://www.indeed.com/viewjob?jk=e81a37fcd9599a69,"Boston, MA, US",MA,N/A,N/A,N/A
85,"Director, Head of Research Data Integration & Analytics",GSK,https://www.indeed.com/viewjob?jk=6fdb9e0aaa761bb0,"Cambridge, MA, US",MA,"$178,200",N/A,N/A
86,"Senior Research Associate / Associate Scientist, Protein Science, Antibody Platform",Lila Sciences,https://www.indeed.com/viewjob?jk=7b5eb62a6e3bdaab,"Cambridge, MA, US",MA,"$80,000 – $118,000",N/A,N/A
87,"2026 Future Talent Program - Genome Sciences, Computational Biology - Co-op",Merck,https://www.indeed.com/viewjob?jk=a40dd5248b36cf33,"Cambridge, MA, US",MA,"$39,600",N/A,2026-02-16
88,Research Technician,Howard Hughes Medical Institute,https://www.indeed.com/viewjob?jk=14c912a9dbcdb0d0,"Boston, MA, US",MA,$18,N/A,N/A
89,"QC Senior/Principal Scientist, Analytical Method Validation",Genezen,https://www.indeed.com/viewjob?jk=f4efa161b9126180,"Lexington, MA, US",MA,"$120,000",N/A,N/A
90,"Sr. Scientist, Neuroscience Computational Biology",Takeda Pharmaceuticals,https://www.indeed.com/viewjob?jk=08a070602865efc7,"Boston, MA, US",MA,"$137,000",N/A,N/A
91,"Intern, Student (Molecular and Special Chemistry)",Quest Diagnostics,https://www.indeed.com/viewjob?jk=b4f5a1ad8df974ce,"Marlborough, MA, US",MA,N/A,N/A,N/A
92,"Technical Associate I, Ribbeck Lab",Massachusetts Institute of Technology,https://www.indeed.com/viewjob?jk=4b0ec30a43f9b853,"Cambridge, MA, US",MA,N/A,N/A,N/A
93,"Director, Translational Science Lead",Bayer,https://www.indeed.com/viewjob?jk=5c9576f2705f61a7,"Cambridge, MA, US",MA,"$169,680",N/A,2026-02-09
94,Process Analytical Support - Automation Scientist (2nd Shift),Eurofins,https://www.indeed.com/viewjob?jk=e77823eba5e20985,"Malvern, PA, US",PA,N/A,N/A,N/A
95,SEND Data Management Submissions Support Specialist,Eurofins,https://www.indeed.com/viewjob?jk=02372609a8414545,"Spring House, PA, US",PA,N/A,N/A,N/A
96,Microbiologist II,Centurion Health,https://www.indeed.com/viewjob?jk=8d587e2dfc515d4e,"Exton, PA, US",PA,N/A,N/A,N/A
97,Research Assistant - Lab-Escolano,The Wistar Institute,https://www.indeed.com/viewjob?jk=cc397bd03d9ff792,"Philadelphia, PA, US",PA,N/A,N/A,N/A
98,Research Specialist B/C,University of Pennsylvania,https://www.indeed.com/viewjob?jk=0865ebffdfcb0a05,"Philadelphia, PA, US",PA,"$50,000",N/A,N/A
99,Research Specialist B,University of Pennsylvania,https://www.indeed.com/viewjob?jk=d23ea913cf9c7b95,"Philadelphia, PA, US",PA,"$50,000",N/A,N/A
100,Resource Technologist A,University of Pennsylvania,https://www.indeed.com/viewjob?jk=e076ad471e76d547,"Philadelphia, PA, US",PA,"$44,500",N/A,N/A
101,"Scientist, Quality Control","Rockland Immunochemicals, Inc.",https://www.indeed.com/viewjob?jk=dbcb0aad4ac882a2,"Pottstown, PA, US",PA,N/A,N/A,N/A
102,"Research Specialist A, SAS- Earth and Environmental Science",University of Pennsylvania,https://www.indeed.com/viewjob?jk=041fb9e19d050fd6,"Philadelphia, PA, US",PA,"$44,500",N/A,N/A
103,Research Teaching Specialist IV (Genomics),Rutgers University,https://www.indeed.com/viewjob?jk=76039ea816364ff1,"Newark, NJ, US",NJ,N/A,N/A,N/A
104,Bioinformatician,Northwell Health,https://www.indeed.com/viewjob?jk=df344a79443233e4,"Manhasset, NY, US",NY,N/A,N/A,N/A
105,Principal Software Engineer (Genomics),Regeneron,https://www.indeed.com/viewjob?jk=d8fd9ba6bd4d51c5,"Tarrytown, NY, US",NY,"$128,600",N/A,N/A
106,Principal Software Engineer (Genomics),Regeneron,https://www.indeed.com/viewjob?jk=529e3e957a4bac14,"Tarrytown, NY, US",NY,"$128,600",N/A,N/A
107,Postdoctoral Fellow-MSH-32910-028,Mount Sinai Health System,https://www.indeed.com/viewjob?jk=ad9c431b76145429,"New York, NY, US",NY,$72500,N/A,N/A
108,Research Lab Technologist Senior,Mass General Brigham,https://www.indeed.com/viewjob?jk=8c1fa9e06e9084a8,"Boston, MA, US",MA,"$50,502",N/A,N/A
109,Data Analyst RESEARCH NEUROLOGY kl,Mass General Brigham,https://www.indeed.com/viewjob?jk=f7edf5eaca81c935,"Boston, MA, US",MA,"$52,000",N/A,N/A
110,Clinical Microbiologist,Eurofins,https://www.indeed.com/viewjob?jk=eaff190471797b85,"Andover, MA, US",MA,N/A,N/A,N/A
111,Clinical Development Lead (Director/VP),Editas Medicine,https://www.indeed.com/viewjob?jk=ac7aa64457f0aec0,"Cambridge, MA, US",MA,"$300,000",N/A,N/A
112,"Vice President, Science and Technology",LGC,https://www.indeed.com/viewjob?jk=3e3946a7edf3a86d,"Milford, MA, US",MA,"$236,000",N/A,N/A
113,"Senior Data Scientist (AI/ML) in Data, AI & Genome Sciences",Merck,https://www.indeed.com/viewjob?jk=7a9ff54f571413b0,"Cambridge, MA, US",MA,"$144,800",N/A,2026-01-29
114,Senior Bioinformatics Scientist/Engineer,nan,https://www.indeed.com/viewjob?jk=ee3744fcc33ca0f2,"Boston, MA, US",MA,N/A,N/A,N/A
115,Bioinformatics Scientist/Engineer,nan,https://www.indeed.com/viewjob?jk=ae43d4a64f6836d3,"Boston, MA, US",MA,N/A,N/A,N/A
116,"Director/Sr. Director, Clinical Operations",Editas Medicine,https://www.indeed.com/viewjob?jk=4bbcc2a5ca63ce73,"Cambridge, MA, US",MA,"$220,000",N/A,N/A
117,Lab Supervisor/Lab Technologist,Advanced Genomics,https://www.indeed.com/viewjob?jk=29412b219476c6c2,"Feasterville-Trevose, PA, US",PA,"$70,000",N/A,N/A
118,Laboratory Compliance Manager,iCura Diagnostics,https://www.indeed.com/viewjob?jk=92dd505b645fa8bb,"Malvern, PA, US",PA,"$80,000",N/A,N/A
119,Research Specialist A/B,University of Pennsylvania,https://www.indeed.com/viewjob?jk=1119f341f79a77ef,"Philadelphia, PA, US",PA,"$44,500",N/A,N/A
120,Senior Associate/Pricing Market Access (Life Sciences practice),Charles River Associates,https://www.indeed.com/viewjob?jk=6493a9d6d1706e99,"New York, NY, US",NY,"$130,000",N/A,N/A
121,Assistant Project Manager (Ground Up),"JRM Construction Management, LLC",https://www.indeed.com/viewjob?jk=eb3932f2c0fa6203,"New York, NY, US",NY,"$110,000",N/A,N/A
122,"Associate, In-Process MG",US PharmaLab Inc.,https://www.indeed.com/viewjob?jk=6ee18f7916e56642,"New Brunswick, NJ, US",NJ,N/A,N/A,N/A
123,"Senior Coordinator, Quality Assurance",US PharmaLab Inc.,https://www.indeed.com/viewjob?jk=abab8ed94342c9d3,"North Brunswick, NJ, US",NJ,N/A,N/A,N/A
124,"Associate, In-Process MG",US PharmaLab Inc.,https://www.indeed.com/viewjob?jk=483e97d20aa6ace6,"New Brunswick, NJ, US",NJ,N/A,N/A,N/A
125,"Senior Coordinator, Quality Assurance",US PharmaLab Inc.,https://www.indeed.com/viewjob?jk=48df38f6701f14cc,"North Brunswick, NJ, US",NJ,N/A,N/A,N/A
126,Senior Project Manager,Inizio Evoke,https://www.indeed.com/viewjob?jk=a285949058bd695f,"New York, NY, US",NY,"$80,000",N/A,N/A
127,Project Manager Product Development,Noven,https://www.indeed.com/viewjob?jk=027d5a058dd46b0c,"Jersey City, NJ, US",NJ,N/A,N/A,N/A
128,"Director, Clinical Project Management",Immuneering Corporation,https://www.indeed.com/viewjob?jk=ad3031dcab18b50d,"New York, NY, US",NY,N/A,N/A,N/A
129,Director of Materials Engineering,Coherent Corp.,https://www.indeed.com/viewjob?jk=ed93856b2f008097,"Budd Lake, NJ, US",NJ,N/A,N/A,N/A
130,Project Coordinator,Sampled,https://www.indeed.com/viewjob?jk=72e53e989d5ac2ce,"Piscataway, NJ, US",NJ,"$55,000",N/A,N/A
131,"Project Manager, Medical & Scientific Communications",IQVIA,https://www.indeed.com/viewjob?jk=0fff5b274cd157ed,"New York, NY, US",NY,"$61,200",N/A,N/A
132,"Project Manager, Medical & Scientific Communications",IQVIA,https://www.indeed.com/viewjob?jk=808ca36c12a27ef9,"Parsippany-Troy Hills, NJ, US",NJ,"$61,200",N/A,N/A
133,Senior International Regulatory Affairs Specialist,BD,https://www.indeed.com/viewjob?jk=3fcbe353ad0681ac,"Franklin Lakes, NJ, US",NJ,N/A,N/A,N/A
134,"LS/Principal Consultant – Project Manager, Life Sciences, Infosys Consulting",Infosys,https://www.indeed.com/viewjob?jk=bffd5e3c72dd0f9c,"Bridgewater, NJ, US",NJ,N/A,N/A,N/A
135,CQV Engineer,Katalyst Healthcares & Life Sciences,https://www.indeed.com/viewjob?jk=04edaa4d81eb263f,"South Plainfield, NJ, US",NJ,N/A,N/A,N/A
136,"Biopharma Sales Specialist (NYC and Long Island, PA, NJ and DE)",Oxford Nanopore Technologies,https://www.indeed.com/viewjob?jk=7dd3ae58d4a9f85b,"Newark, NJ, US",NJ,"$113,243",N/A,N/A
137,Project Manager / Business Analyst- Supply Chain / Production Operations,Piping Rock Health Products,https://www.indeed.com/viewjob?jk=62b5d4c87748846c,"Bohemia, NY, US",NY,N/A,N/A,N/A
138,"Sales Executive - Prenatal - Plainview, NY (Long Island, NY)",Myriad Genetics,https://www.indeed.com/viewjob?jk=1d92242c2e272b91,"Plainview, NY, US",NY,"$180,000 – $205,000",N/A,N/A
139,Senior Project Manager (Ground Up),"JRM Construction Management, LLC",https://www.indeed.com/viewjob?jk=9bc6f08bec7a4db4,"New York, NY, US",NY,$80,N/A,N/A
140,"Director, Qualitative Market Research",nan,https://www.indeed.com/viewjob?jk=e796ba11a5e19f62,"New York, NY, US",NY,N/A,N/A,N/A
141,Inside Sales Representative - 2 - Remote 3259295 I-HOLOGIC-2 ISR Endometrial,IQVIA,https://www.indeed.com/viewjob?jk=f57b037f7397a3e8,"Parsippany-Troy Hills, NJ, US",NJ,"$65,000",N/A,N/A
142,"Senior Healthcare & Life Sciences Solutions Architect, AI Solutions",Amazon Web Services,https://www.indeed.com/viewjob?jk=96115e2433eb68b9,"New York, NY, US",NY,"$138,200",N/A,N/A
143,"Sr. Applied Scientist, Special Projects",Amazon.com,https://www.indeed.com/viewjob?jk=5cafc0e57cbd0f84,"Boston, MA, US",MA,N/A,N/A,N/A
144,"Director, Clinical Project Management",Immuneering Corporation,https://www.indeed.com/viewjob?jk=ec0cef7e6e0b5d23,"Cambridge, MA, US",MA,N/A,N/A,N/A
145,Senior Accountant,Keros therapeutics,https://www.indeed.com/viewjob?jk=4a129a148b9b7eec,"Lexington, MA, US",MA,N/A,N/A,N/A
146,NPI Project Manager,Katalyst Healthcares & Life Sciences,https://www.indeed.com/viewjob?jk=d72dccf99b6af68c,"Boston, MA, US",MA,N/A,N/A,N/A
147,Construction Project Manager - Installation Walk-in Coolers & Freezers for Pharma and Life Science,HARRIS ENVIRONMENTAL SYSTEMS,https://www.indeed.com/viewjob?jk=bf1de748ae526416,"Andover, MA, US",MA,$70K,N/A,N/A
148,Assistant Project Manager,Avail Project Management,https://www.indeed.com/viewjob?jk=1ea322caf7c52f04,"Lowell, MA, US",MA,"$50,000",N/A,N/A
149,"Project Manager, Medical & Scientific Communications",IQVIA,https://www.indeed.com/viewjob?jk=86c5cbd972e632aa,"Shrewsbury, MA, US",MA,"$61,200",N/A,N/A
150,"Project Manager, Medical & Scientific Communications",IQVIA,https://www.indeed.com/viewjob?jk=143c721d47013042,"Boston, MA, US",MA,"$61,200",N/A,N/A
151,Staff Accountant,LGC,https://www.indeed.com/viewjob?jk=a2e91cf87a2d78ab,"Milford, MA, US",MA,N/A,N/A,N/A
152,Technical Applications Specialist,LGC,https://www.indeed.com/viewjob?jk=483471eaa1e114db,"Milford, MA, US",MA,N/A,N/A,N/A
153,"Senior / Manager, Medical Writing",Relay Therapeutics,https://www.indeed.com/viewjob?jk=d85e52df25abf6c0,"Cambridge, MA, US",MA,"$107,000",N/A,N/A
154,"Associate Director, Pipeline Project Management",GSK,https://www.indeed.com/viewjob?jk=2e7ec34d4a207bee,"Cambridge, MA, US",MA,"$139,425",N/A,N/A
155,Controls Engineer,Wunderlich-Malec,https://www.indeed.com/viewjob?jk=13d46a2624e0aa4e,"Wilmington, MA, US",MA,N/A,N/A,N/A
156,Controls Engineer,Wunderlich-Malec,https://www.indeed.com/viewjob?jk=92b3b04caf080e7c,"Wilmington, MA, US",MA,N/A,N/A,N/A
157,"Senior Project Manager, Program & Portfolio Management",Arbor Biotechnologies Inc,https://www.indeed.com/viewjob?jk=e87537b62c9aa684,"Cambridge, MA, US",MA,N/A,N/A,N/A
158,"Associate Director, Pipeline Project Management",GSK,https://www.indeed.com/viewjob?jk=b324df87a4b2567d,"Cambridge, MA, US",MA,"$139,425",N/A,N/A
159,"Consultant, PF Services",PerkinElmer,https://www.indeed.com/viewjob?jk=9ade5fef306a9702,"Boston, MA, US",MA,N/A,N/A,N/A
160,Research Scientist I - Toxicology,Charles River Laboratories,https://www.indeed.com/viewjob?jk=7699361fd66a313d,"Shrewsbury, MA, US",MA,"$100,000",N/A,N/A
161,Project Manager- Drywall,DPR Construction,https://www.indeed.com/viewjob?jk=339f4901b11a2774,"Boston, MA, US",MA,N/A,N/A,N/A
162,"Senior Healthcare & Life Sciences Solutions Architect, AI Solutions",Amazon Web Services,https://www.indeed.com/viewjob?jk=651cc8233f9d5b4b,"Boston, MA, US",MA,"$138,200",N/A,N/A
