#,Title,Company,URL,Location,State,Salary,Date Posted,Expiration Date
11,Bioprocess Associate (Night Shift),Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Devens---MA---US/Bioprocess-Associate--Night-Shift-_R1597895,Devens - MA - US,MA,N/A,2026-01-21,N/A
12,"Associate Operator, Digital Press - 2nd Shift",Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Bohemia-New-York-USA/Associate-Operator--Digital-Press---2nd-Shift_R-01337421,"Bohemia, New York, USA",NY,N/A,2026-01-21,N/A
13,Manufacturing Sciences and Technology Manager,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Grand-Island-New-York-USA/Manufacturing-Sciences-and-Technology-Manager_R-01338114,"Grand Island, New York, USA",NY,N/A,2026-01-21,N/A
14,Sr Financial Analyst,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Waltham-Massachusetts-USA/Sr-Financial-Analyst_R-01339079,"Waltham, Massachusetts, USA",MA,N/A,2026-01-21,N/A
15,Facilities Maintenance Technician - 2nd shift,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Plainville-Massachusetts-USA/Facilities-Maintenance-Technician---2nd-shift_R-01338936,"Plainville, Massachusetts, USA",MA,N/A,2026-01-21,N/A
16,"Scientist, Formulations",Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Collegeville-Pennsylvania-USA/Scientist--Formulations_R-01340033,"Collegeville, Pennsylvania, USA",PA,N/A,2026-01-21,N/A
17,Manufacturing Supervisor - 3rd Shift,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Grand-Island-New-York-USA/Manufacturing-Supervisor---3rd-Shift_R-01338912,"Grand Island, New York, USA",NY,N/A,2026-01-21,N/A
18,Operational Excellence Analyst,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Allentown-Pennsylvania-USA/Operational-Excellence-Analyst_R-01339325,"Allentown, Pennsylvania, USA",PA,N/A,2026-01-21,N/A
19,Sr. Manager Manufacturing Engineering,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Bridgewater-New-Jersey-USA/Sr-Manager-Manufacturing-Engineering_R-01339702,"Bridgewater, New Jersey, USA",NJ,N/A,2026-01-21,N/A
20,"Senior Vaccines Customer Representative - Suffolk, NY",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-York---Suffolk/Senior-Vaccines-Customer-Representative---Suffolk--NY_R381199,USA - New York - Suffolk,NY,N/A,2026-01-21,N/A
21,Associate Principal Scientist – Downstream Vaccines and Advanced Biotechnologies Process R&D,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/Associate-Principal-Scientist---Downstream-Vaccines-and-Advanced-Biotechnologies-Process-R-D-_R380997-1,USA - Pennsylvania - West Point,PA,N/A,2026-01-21,N/A
22,2026 Future Talent Program – Sustainability Strategy & Engagement Co-op,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/XMLNAME-2026-Future-Talent-Program---Sustainability-Strategy---Engagement-Co-op_R369589,USA - New Jersey - Rahway,NJ,N/A,2026-01-21,N/A
23,2026 Future Talent Program - Human Health - US Commercial Excellence & Innovation Intern,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---North-Wales-Upper-Gwynedd/XMLNAME-2026-Future-Talent-Program---Human-Health---US-Commercial-Excellence---Innovation-Intern_R376946,USA - Pennsylvania - North Wales (Upper Gwynedd),PA,N/A,2026-01-21,N/A
24,2026 Future Talent Program - Human Health - US Commercial Excellence & Innovation Intern,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---North-Wales-Upper-Gwynedd/XMLNAME-2026-Future-Talent-Program---Human-Health---US-Commercial-Excellence---Innovation-Intern_R375453,USA - Pennsylvania - North Wales (Upper Gwynedd),PA,N/A,2026-01-21,N/A
25,"Sr. Specialist, Learning & Development (Hybrid - Upper Gwynedd, PA)",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---North-Wales-Upper-Gwynedd/Sr-Specialist--Learning---Development--Hybrid---Upper-Gwynedd--PA-_R378114-2,USA - Pennsylvania - North Wales (Upper Gwynedd),PA,N/A,2026-01-21,N/A
26,"Companion Animal Senior Territory Representative - (Long Island / Queens, NY)",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Companion-Animal-Senior-Territory-Representative----Long-Island---Queens--NY-_R379437-1,USA - New Jersey - Rahway,NJ,N/A,2026-01-21,N/A
27,"Associate Scientist, Postdoctoral Fellow - AI in Infectious Disease Modeling",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/Associate-Scientist--Postdoctoral-Fellow---AI-in-Infectious-Disease-Modeling_R375491,USA - Pennsylvania - West Point,PA,N/A,2026-01-21,N/A
28,"Associate Scientist, Research Pharmacy",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Associate-Scientist--Research-Pharmacy_R378813-2,USA - New Jersey - Rahway,NJ,N/A,2026-01-21,N/A
29,Summer 2026 Intern - Flu Support Lab,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Swiftwater-PA/Summer-2026-Intern---Flu-Support-Lab_R2803580,"Swiftwater, PA",PA,N/A,2026-01-21,N/A
30,Production Technician,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Swiftwater-PA/Production-Technician_R2838650,"Swiftwater, PA",PA,N/A,2026-01-21,N/A
31,Senior Product Manager - US Rhinology,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Senior-Product-Manager---US-Rhinology_R2839919,"Cambridge, MA",MA,N/A,2026-01-21,N/A
32,QC Analyst - Microbiology,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Framingham-MA/QC-Analyst---Microbiology_R2830339,"Framingham, MA",MA,N/A,2026-01-21,N/A
33,Head of iCare US Product Line – Patient Support Services (PSS),Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Head-of-iCare-US-Product-Line---Patient-Support-Services--PSS-_R2838495,"Cambridge, MA",MA,N/A,2026-01-21,N/A
34,"Director, Oncology Translational Research",Novartis,https://novartis.wd3.myworkdayjobs.com/Novartis_Careers/job/Cambridge-USA/Director--Oncology-Translational-Research_REQ-10069362-1,Cambridge (USA),N/A,N/A,2026-01-21,N/A
35,Senior Associate Pilot Plant Scientist/Engineer,Pfizer,https://pfizer.wd1.myworkdayjobs.com/PfizerCareers/job/United-States---Massachusetts---Andover/Senior-Associate-Pilot-Plant-Scientist-Engineer_4949885-1,United States - Massachusetts - Andover,MA,N/A,2026-01-21,N/A
36,Associate Scientist,Pfizer,https://pfizer.wd1.myworkdayjobs.com/PfizerCareers/job/United-States---New-York---Pearl-River/Associate-Scientist_4949832,United States - New York - Pearl River,NY,N/A,2026-01-21,N/A
37,"Manager, Communications – Oncology",Pfizer,https://pfizer.wd1.myworkdayjobs.com/PfizerCareers/job/United-States---New-York---New-York-City/Manager--Communications---Oncology_4950128-1,United States - New York - New York City,NY,N/A,2026-01-21,N/A
38,Robotics & Automation Technical Associate (Associate's degree),Pfizer,https://pfizer.wd1.myworkdayjobs.com/PfizerCareers/job/United-States---New-York---Pearl-River/Robotics---Automation-Technical-Associate--Associate-s-degree-_4950072-1,United States - New York - Pearl River,NY,N/A,2026-01-21,N/A
39,Senior Process Technician/Tech ops 2,Pfizer,https://pfizer.wd1.myworkdayjobs.com/PfizerCareers/job/United-States---Massachusetts---Andover/Senior-Process-Technician-Tech-ops-2_4945719-2,United States - Massachusetts - Andover,MA,N/A,2026-01-21,N/A
40,Senior Principal DSX Data Scientist,Genentech,https://www.indeed.com/viewjob?jk=15b958a2beaf45a6,"Boston, MA, US",MA,"$189,400",2026-01-21,N/A
41,Senior Principal DSX Data Scientist,Genentech,https://www.indeed.com/viewjob?jk=a971fa156209df5c,"Boston, MA, US",MA,"$189,400",2026-01-21,N/A
42,"Senior Scientist, Multispecific Antibody Engineering (Oncology)",AbbVie,https://www.indeed.com/viewjob?jk=c469c9a0ac4261ed,"Worcester, MA, US",MA,N/A,2026-01-21,N/A
43,"Senior Director, Strategic Therapeutic Area Lead, Autoantibody Pipeline, US Medical Affairs- Immunology",Johnson & Johnson,https://www.indeed.com/viewjob?jk=2e64224e5d841b9c,"Horsham, PA, US",PA,N/A,2026-01-21,N/A
44,Data Scientist,Johnson & Johnson,https://www.indeed.com/viewjob?jk=12ad612547ed0d28,"New Brunswick, NJ, US",NJ,"$89,000",2026-01-21,N/A
45,Health Care Case Manager (RN) for Mercer North (Lawrenceville),Rutgers University,https://www.indeed.com/viewjob?jk=b9437face6513bba,"Lawrenceville, NJ, US",NJ,N/A,2026-01-21,N/A
46,"Life Sciences Associate Creative Director, Art",Accenture,https://www.indeed.com/viewjob?jk=9e85429954e8719c,"Philadelphia, PA, US",PA,"$73,800",2026-01-21,N/A
47,"Life Sciences Associate Creative Director, Copy",Accenture,https://www.indeed.com/viewjob?jk=a100650f9bd18e17,"Philadelphia, PA, US",PA,"$73,800",2026-01-21,N/A
48,Process Engineer Intern - Summer 2026,Corning,https://www.indeed.com/viewjob?jk=829e149e6dbd0f80,"Vineland, NJ, US",NJ,"$1,635",2026-01-21,N/A
49,Strategic Insights Lead,Lucid Group,https://www.indeed.com/viewjob?jk=8e31feebe472c440,"Philadelphia, PA, US",PA,N/A,2026-01-21,N/A
50,Associate Director - Life Sciences Advisory - Commercial,Guidehouse,https://www.indeed.com/viewjob?jk=43b52fd315369bfb,"Philadelphia, PA, US",PA,"$135,000",2026-01-21,N/A
51,Managing Consultant - Life Science Advisory - Market Access (Global),Guidehouse,https://www.indeed.com/viewjob?jk=7e24be608072af24,"Philadelphia, PA, US",PA,"$102,000",2026-01-21,N/A
52,Associate Director - Life Sciences Advisory - Market Access (US),Guidehouse,https://www.indeed.com/viewjob?jk=4ed580b27e463c1c,"Philadelphia, PA, US",PA,"$135,000",2026-01-21,N/A
53,Managing Consultant - Life Sciences Advisory - Market Access (US),Guidehouse,https://www.indeed.com/viewjob?jk=0376eac75d674a67,"Philadelphia, PA, US",PA,"$102,000",2026-01-21,N/A
54,"Manager, Trial Delivery Manager",Johnson & Johnson,https://www.indeed.com/viewjob?jk=9a3148ca1788c1c5,"Spring House, PA, US",PA,N/A,2026-01-21,N/A
55,Calibration and Instrumentation Technician,PROCONEX,https://www.indeed.com/viewjob?jk=ad809abdfdd45af5,"Royersford, PA, US",PA,N/A,2026-01-21,N/A
56,Senior Key Channel Executive,Beckman Coulter Diagnostics,https://www.indeed.com/viewjob?jk=04e70f99b3e671d7,"Philadelphia, PA, US",PA,"$100,000",2026-01-21,N/A
57,"Senior Data Scientist, Data Management",ICON plc,https://www.indeed.com/viewjob?jk=6f0bf75b9aa9f0a0,"Blue Bell, PA, US",PA,N/A,2026-01-21,N/A
58,Product Manager,Biolyst Scientific,https://www.indeed.com/viewjob?jk=5196d59d4de98add,"Morgantown, PA, US",PA,N/A,2026-01-21,N/A
59,Product Manager,Biolyst Scientific,https://www.indeed.com/viewjob?jk=eb738f8c08619019,"Morgantown, PA, US",PA,N/A,2026-01-21,N/A
60,"Sr. Director, Strategic Execution",nan,https://www.indeed.com/viewjob?jk=1a3b065f19828a03,"Newtown, PA, US",PA,"$148,410",2026-01-21,N/A
61,"Sr. Manager/Associate Director, Global Recruitment Marketing",nan,https://www.indeed.com/viewjob?jk=bb80e871eb40e0de,"Newtown, PA, US",PA,N/A,2026-01-21,N/A
62,QA Coordinator,"Cold Chain Technologies, LLC.",https://www.indeed.com/viewjob?jk=a051091622b2b8b0,"Bethlehem, PA, US",PA,$24,2026-01-21,N/A
63,Sr. Project Manager / Pharma,AtkinsRéalis,https://www.indeed.com/viewjob?jk=5cfdba0d57b7542c,"Exton, PA, US",PA,N/A,2026-01-21,N/A
64,Area Health information Specialist I,Datavant,https://www.indeed.com/viewjob?jk=5b95ec6e59b39d74,"Woodbury, NJ, US",NJ,N/A,2026-01-21,N/A
65,"Lead, Trial Delivery Manager - Oncology",Johnson & Johnson,https://www.indeed.com/viewjob?jk=94249a04b46bf837,"Spring House, PA, US",PA,"$105,000",2026-01-21,N/A
66,"Associate Account Executive - Philadelphia, PA - Johnson & Johnson MedTech, Surgery",Johnson & Johnson,https://www.indeed.com/viewjob?jk=4783ee0cc344e349,"Philadelphia, PA, US",PA,N/A,2026-01-21,N/A
67,Electrical Engineer,Genesis AEC,https://www.indeed.com/viewjob?jk=40e1890754e05c90,"Blue Bell, PA, US",PA,"$1,000",2026-01-21,N/A
68,"Senior Laboratory Operations Analyst - Automation Engineer, R&D Therapeutics Discovery",Johnson & Johnson,https://www.indeed.com/viewjob?jk=d1e715c10cfa5ac0,"Spring House, PA, US",PA,N/A,2026-01-21,N/A
69,Systems Engineer,Grantek Systems Integration,https://www.indeed.com/viewjob?jk=fa7b07273ebb5bdd,"Allentown, PA, US",PA,N/A,2026-01-21,N/A
70,Americas Embedded (Sr.) Account Executive for Medical,Tuxera,https://www.indeed.com/viewjob?jk=763bd53f89c8ad95,"Boston, MA, US",MA,N/A,2026-01-21,N/A
71,"Life Sciences Associate Creative Director, Art",Accenture,https://www.indeed.com/viewjob?jk=7c1590516077f5d5,"Boston, MA, US",MA,"$73,800",2026-01-21,N/A
72,"Life Sciences Associate Creative Director, Copy",Accenture,https://www.indeed.com/viewjob?jk=ad5c6d613d9efeaf,"Boston, MA, US",MA,"$73,800",2026-01-21,N/A
73,Business Technology Solutions Manager,ZS Associates,https://www.indeed.com/viewjob?jk=6b543a4ece5349e0,"Boston, MA, US",MA,N/A,2026-01-21,N/A
74,"Director, Search & Evaluation - Oncology",AbbVie,https://www.indeed.com/viewjob?jk=66176b09ba314ca2,"Cambridge, MA, US",MA,N/A,2026-01-21,N/A
75,"Senior Associate Consulting, Change Management",Point B,https://www.indeed.com/viewjob?jk=f5bc8cd14077497c,"Boston, MA, US",MA,"$84500 – $169,000",2026-01-21,N/A
76,"Engineer, Technology II",AbbVie,https://www.indeed.com/viewjob?jk=08d2b90d2977b7d1,"Worcester, MA, US",MA,"$158,974",2026-01-21,N/A
77,Global Strategic Account Manager,Cytiva,https://www.indeed.com/viewjob?jk=c23c931f6f1e722a,"Marlborough, MA, US",MA,"$135,000",2026-01-21,N/A
78,Sales Support Coordinator,Pharmaron,https://www.indeed.com/viewjob?jk=f7fc53078e231e31,"Waltham, MA, US",MA,"$55,000",2026-01-21,N/A
79,Commercial Analytics Director,Lantheus,https://www.indeed.com/viewjob?jk=babfd1a6050c86c6,"Bedford, MA, US",MA,"$182,000",2026-01-21,2026-02-16
80,Incentive Compensation Associate Director,Lantheus,https://www.indeed.com/viewjob?jk=036f61b5f331ce76,"Bedford, MA, US",MA,"$139,000",2026-01-21,2026-02-15
81,"Director, Major Accounts - Strategic Partners",Avantor,https://www.indeed.com/viewjob?jk=e457b3a06a403f14,"Cambridge, MA, US",MA,"$123,500",2026-01-21,N/A
82,"Research Scientist, High Throughput Human Biology (Contract)",Vertex Pharmaceuticals,https://www.indeed.com/viewjob?jk=1816714bdabad781,"Boston, MA, US",MA,$62,2026-01-21,N/A
83,"Senior Sales Manager - Global Payment Solutions, Innovation Banking",HSBC,https://www.indeed.com/viewjob?jk=50169bb653b69507,"Boston, MA, US",MA,N/A,2026-01-21,N/A
84,CATIA Sales Director - Growth Territories,Dassault Systèmes,https://www.indeed.com/viewjob?jk=f24078cb3e0a48fc,"Waltham, MA, US",MA,$300000,2026-01-21,N/A
85,Director of Product & Segment Marketing (Evident MIS),Evident Scientific,https://www.indeed.com/viewjob?jk=af35b6ea0e8b9e35,"Needham, MA, US",MA,N/A,2026-01-21,N/A
86,Quality/Regulatory Manager,Analog Devices,https://www.indeed.com/viewjob?jk=b74fbf3a9ecd2852,"Wilmington, MA, US",MA,$9,2026-01-21,N/A
87,"FP&A Director, Global (Evident MIS)",Evident Scientific,https://www.indeed.com/viewjob?jk=d82161cf717a2d8d,"Needham, MA, US",MA,N/A,2026-01-21,N/A
88,"FP&A Analyst, Global (Evident MIS)",Evident Scientific,https://www.indeed.com/viewjob?jk=f4a467d5311e76a4,"Needham, MA, US",MA,N/A,2026-01-21,N/A
89,Global Strategic Account Director,Cytiva,https://www.indeed.com/viewjob?jk=87b445ba8367649b,"Boston, MA, US",MA,"$150,000",2026-01-21,N/A
90,GMP FACILITIES DIRECTOR,ESFM,https://www.indeed.com/viewjob?jk=26283ecf14212ffe,"Wilmington, MA, US",MA,"$90,000",2026-01-21,N/A
91,"Research Scientist/ Senior Research Scientist, Precision Medicine",Aitia,https://www.indeed.com/viewjob?jk=42065918392afec0,"Cambridge, MA, US",MA,N/A,2026-01-21,N/A
92,Outside Sales Representative,Applied Industrial Technologies,https://www.indeed.com/viewjob?jk=547be819dee9e02f,"Boston, MA, US",MA,"$100,000",2026-01-21,N/A
93,"Research Scientist/ Senior Research Scientist, Precision Medicine",Aitia,https://www.indeed.com/viewjob?jk=8112f738f382eae5,"Cambridge, MA, US",MA,N/A,2026-01-21,N/A
94,Medical Affairs Engagement Manager,サイネオス・ヘルス,https://www.indeed.com/viewjob?jk=9ff7ad7e4b934586,"Boston, MA, US",MA,N/A,2026-01-21,N/A
95,Bioprocessing Support Technician,Eurofins,https://www.indeed.com/viewjob?jk=65d31c045533a757,"Andover, MA, US",MA,$24,2026-01-21,N/A
96,BIOVIA Sr. Sales Director,BIOVIA,https://www.indeed.com/viewjob?jk=7616c3ae7910552c,"Waltham, MA, US",MA,$300000,2026-01-21,N/A
97,"Counsel - Clinical Development, Medical & Regulatory Affairs","Novo Nordisk, Inc.",https://www.indeed.com/viewjob?jk=447be7c514d8e98e,"Plainsboro, NJ, US",NJ,"$116,810",2026-01-21,N/A
98,"Director, Regulatory Policy - North America",Johnson & Johnson,https://www.indeed.com/viewjob?jk=d930b56e45b6917a,"Raritan, NJ, US",NJ,"$150,000",2026-01-21,2026-01-27
99,"Life Sciences Associate Creative Director, Art",Accenture,https://www.indeed.com/viewjob?jk=3ad970112ed12747,"Morristown, NJ, US",NJ,"$73,800",2026-01-21,N/A
100,"Life Sciences Associate Creative Director, Art",Accenture,https://www.indeed.com/viewjob?jk=26ac4ae633038056,"New York, NY, US",NY,"$73,800",2026-01-21,N/A
101,"Life Sciences Associate Creative Director, Copy",Accenture,https://www.indeed.com/viewjob?jk=6c04ea1b06680f83,"New York, NY, US",NY,"$73,800",2026-01-21,N/A
102,"Life Sciences Associate Creative Director, Copy",Accenture,https://www.indeed.com/viewjob?jk=58d6126c92b541b5,"Morristown, NJ, US",NJ,"$73,800",2026-01-21,N/A
103,Histology Technician I (Overnight),Antech Diagnostics,https://www.indeed.com/viewjob?jk=0989cbb04d2d8720,"Lake Success, NY, US",NY,$27,2026-01-21,N/A
104,EG- Health Information Specialist I,Datavant,https://www.indeed.com/viewjob?jk=e3e71081448fa715,"Englewood, NJ, US",NJ,N/A,2026-01-21,N/A
105,"Technical Applications Supervisor, East",Beckman Coulter Diagnostics,https://www.indeed.com/viewjob?jk=c9c6006d797d2a2c,"New York, NY, US",NY,"$105,000",2026-01-21,N/A
106,Histology Technician I (Overnight),Antech Diagnostics,https://www.indeed.com/viewjob?jk=09369f20b8ed6ff5,"Lake Success, NY, US",NY,$27,2026-01-21,N/A
107,"Sr. Director, Strategic Execution",nan,https://www.indeed.com/viewjob?jk=1bf5f95d87bfe5c7,"Bridgewater, NJ, US",NJ,"$148,410",2026-01-21,N/A
108,"Sr. Manager/Associate Director, Global Recruitment Marketing",nan,https://www.indeed.com/viewjob?jk=931f07e7e83e4620,"Bridgewater, NJ, US",NJ,N/A,2026-01-21,N/A
109,Outpatient Coder SDS/OBS PRN,Datavant,https://www.indeed.com/viewjob?jk=c2ac70aa071462db,"New York, NY, US",NY,$20,2026-01-21,N/A
110,AQUARIST 1,Merlin Entertainments,https://www.indeed.com/viewjob?jk=2666f105f8f16f96,"East Rutherford, NJ, US",NJ,$22,2026-01-21,N/A
111,Field Service Coordinator,Beckman Coulter Diagnostics,https://www.indeed.com/viewjob?jk=a845bb737a043003,"New York, NY, US",NY,$24,2026-01-21,N/A
112,"Imaging Sales Specialist - NYC, CT",Leica Microsystems,https://www.indeed.com/viewjob?jk=1c88325c18185861,"New York, NY, US",NY,"$85,000",2026-01-21,N/A
113,Senior Informatics Technical Specialist - East Coast - Weekly Overnight Travel,Beckman Coulter Diagnostics,https://www.indeed.com/viewjob?jk=63cafc59d9aa01a4,"New York, NY, US",NY,$36,2026-01-21,N/A
114,USA - Consulting - Risk - Digital Risk - Staff,EY,https://www.indeed.com/viewjob?jk=a41c71cdcc70beaa,"New York, NY, US",NY,"$78,000",2026-01-21,N/A
115,Chart Retrieval Specialist - Brooklyn (NY) HYBRID,Datavant,https://www.indeed.com/viewjob?jk=32a5cc5d9576d0f1,"Brooklyn, NY, US",NY,$19,2026-01-21,N/A
116,"Director, Procurement - Biochemistries",Danaher,https://www.indeed.com/viewjob?jk=ec4ac198aef60710,"New York, NY, US",NY,$1,2026-01-21,N/A
117,"Commercial Marketing Manager, East Coast",Cytiva,https://www.indeed.com/viewjob?jk=2bbb8f78893ac930,"New York, NY, US",NY,"$100,000",2026-01-21,N/A
118,Documentation Solutions Architect - REMOTE,Beckman Coulter Life Sciences,https://www.indeed.com/viewjob?jk=68902ddebba8359e,"New York, NY, US",NY,"$100,000",2026-01-21,N/A
119,"Managing Director, Software Engineering",West Monroe,https://www.indeed.com/viewjob?jk=d3d60d82d683c60d,"New York, NY, US",NY,"$280,000",2026-01-21,N/A
120,Head of Stemline Quality Operations (Executive Director),Menarini,https://www.indeed.com/viewjob?jk=1469ec28293d71bb,"New York, NY, US",NY,"$291,947",2026-01-21,N/A
121,"Project Manager, Pharmaceutical Marketing",Bausch & Lomb,https://www.indeed.com/viewjob?jk=45f876e59fbf8de8,"Bridgewater, NJ, US",NJ,"$75,000",2026-01-21,N/A
122,Commercial Banker - Innovation Economy Portfolio Debt Solutions - Vice President,JPMorganChase,https://www.indeed.com/viewjob?jk=7768709e0e0d4888,"New York, NY, US",NY,N/A,2026-01-21,N/A
123,Staff Software Engineer,Datavant,https://www.indeed.com/viewjob?jk=aff9701a14a5984c,"New York, NY, US",NY,N/A,2026-01-21,N/A
124,Senior Software Engineer,Datavant,https://www.indeed.com/viewjob?jk=4efb51fa598fd439,"New York, NY, US",NY,N/A,2026-01-21,N/A
125,Senior Clinical Project Manager (Remote),Everest Clinical Research,https://www.indeed.com/viewjob?jk=d0bd745d6c7782b0,"Bridgewater, NJ, US",NJ,N/A,2026-01-21,N/A
126,Tecan/Hamilton Liquid Handler Associate - Lab Automation,Eurofins,https://www.indeed.com/viewjob?jk=859737fc7145806d,"West Point, PA, US",PA,N/A,2026-01-21,N/A
127,Consumer Product Testing Analytical Director,Eurofins,https://www.indeed.com/viewjob?jk=11f7a5e28394611e,"Norwood, MA, US",MA,$100k,2026-01-21,N/A
128,HPLC Biochemistry Team Lead,Eurofins,https://www.indeed.com/viewjob?jk=644733897d54924d,"Cambridge, MA, US",MA,$34,2026-01-21,N/A
129,Analytical Laboratory Associate II,Eurofins,https://www.indeed.com/viewjob?jk=12e4f01c0cc0bbc4,"Andover, MA, US",MA,$26,2026-01-21,N/A
130,Protein Purification Analytical Scientist,Eurofins,https://www.indeed.com/viewjob?jk=e98b69e21f418af7,"Andover, MA, US",MA,$27,2026-01-21,N/A
131,"Distinguished Scientist, Translational Safety",Johnson & Johnson,https://www.indeed.com/viewjob?jk=3ac3fe7d0b9eba76,"Spring House, PA, US",PA,"$164,000",2026-01-21,N/A
132,"Principal Scientist, Omics - R&D Data Science & Digital Health – Neuroscience",Johnson & Johnson,https://www.indeed.com/viewjob?jk=db6754c71b6ee719,"Spring House, PA, US",PA,"$117,000",2026-01-21,N/A
133,Oncology G.A.P Scholar,Johnson & Johnson,https://www.indeed.com/viewjob?jk=0a33e02120b9ff48,"Spring House, PA, US",PA,N/A,2026-01-21,2026-09-01
134,"Associate Scientist II, Precision Medicine Immunology",AbbVie,https://www.indeed.com/viewjob?jk=336f0f2f74ddc686,"Waltham, MA, US",MA,"$106,870",2026-01-21,N/A
135,"Postdoctoral researcher Omics, R&D Data Science & Digital Health",Johnson & Johnson,https://www.indeed.com/viewjob?jk=6dbd6faec5d23085,"Cambridge, MA, US",MA,"$79,000",2026-01-21,N/A
136,Technical Scientist,Cytiva,https://www.indeed.com/viewjob?jk=189ff8770aae2bc1,"Marlborough, MA, US",MA,"$110,000",2026-01-21,N/A
137,Applications Scientist,Schrödinger,https://www.indeed.com/viewjob?jk=f60814b838999dfa,"Cambridge, MA, US",MA,"$120,000",2026-01-21,N/A
138,"National Director, Life Sciences",Leica Biosystems,https://www.indeed.com/viewjob?jk=4d7f38c20d56054f,"New York, NY, US",NY,"$200,000",2026-01-21,N/A
